method,split,task,regime,mean_success_rate,ci95_success_rate,mean_contact_precision,ci95_contact_precision,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
greedy_contact_planner,clean_deployment,bimanual_shelf_reach,one_hand_occupied,0.551020,0.041899,0.397813,0.004786,0.413305,0.003590,0.212760,0.001038,0.403559,0.003800,0.352036,0.005156,0.168895,0.002465,0.134249,0.002446,7,84
greedy_contact_planner,clean_deployment,bimanual_shelf_reach,slippery_foot_contact,0.527211,0.059317,0.397313,0.005167,0.405121,0.001056,0.209349,0.002927,0.405295,0.001538,0.350790,0.003802,0.166298,0.000725,0.133626,0.000727,7,84
greedy_contact_planner,clean_deployment,bimanual_shelf_reach,unexpected_push,0.530612,0.047726,0.388398,0.001331,0.427073,0.000999,0.214425,0.001029,0.394726,0.004792,0.344593,0.001372,0.172193,0.000686,0.137005,0.000688,7,84
greedy_contact_planner,clean_deployment,box_lift_rebalance,compound_contact_scarcity,0.421769,0.037019,0.382018,0.001434,0.447454,0.001075,0.226734,0.001414,0.397607,0.001415,0.345310,0.005153,0.176321,0.000738,0.141193,0.002555,7,84
greedy_contact_planner,clean_deployment,box_lift_rebalance,contact_dropout,0.479592,0.037317,0.385245,0.001306,0.432517,0.000979,0.217627,0.001216,0.405883,0.001303,0.351863,0.001304,0.172909,0.000673,0.136965,0.000675,7,84
greedy_contact_planner,clean_deployment,box_lift_rebalance,narrow_support_polygon,0.513605,0.026176,0.393663,0.005178,0.419347,0.003570,0.215560,0.001750,0.406838,0.001465,0.352093,0.005128,0.168967,0.001930,0.135040,0.000667,7,84
greedy_contact_planner,clean_deployment,box_lift_rebalance,nominal_contacts,0.579932,0.031681,0.409112,0.001319,0.393434,0.003609,0.201059,0.000881,0.410643,0.001333,0.356467,0.001339,0.166962,0.002478,0.133439,0.000628,7,84
greedy_contact_planner,clean_deployment,box_lift_rebalance,one_hand_occupied,0.532313,0.029565,0.394003,0.001331,0.415593,0.000999,0.209166,0.000627,0.406678,0.005212,0.351174,0.004784,0.170466,0.000686,0.135007,0.000688,7,84
greedy_contact_planner,clean_deployment,box_lift_rebalance,slippery_foot_contact,0.545918,0.043928,0.396218,0.004769,0.406015,0.001037,0.207267,0.002579,0.408767,0.001520,0.359406,0.001563,0.166912,0.000712,0.133432,0.000714,7,84
greedy_contact_planner,clean_deployment,box_lift_rebalance,unexpected_push,0.532313,0.045175,0.390091,0.005249,0.423197,0.000979,0.216122,0.002779,0.403084,0.001436,0.348891,0.001478,0.169532,0.000673,0.136985,0.002607,7,84
greedy_contact_planner,clean_deployment,door_open_step_through,compound_contact_scarcity,0.493197,0.020276,0.382343,0.005107,0.442552,0.001114,0.226007,0.002545,0.388940,0.001631,0.345450,0.001676,0.172955,0.000765,0.143249,0.000767,7,84
greedy_contact_planner,clean_deployment,door_open_step_through,contact_dropout,0.511905,0.026943,0.387293,0.001357,0.434053,0.001018,0.217976,0.001286,0.389737,0.001336,0.351369,0.003816,0.173963,0.000699,0.139986,0.000701,7,84
greedy_contact_planner,clean_deployment,door_open_step_through,narrow_support_polygon,0.569728,0.033555,0.398164,0.001447,0.421008,0.003853,0.214284,0.001250,0.388653,0.003774,0.356444,0.001428,0.171251,0.002646,0.135859,0.000682,7,84
greedy_contact_planner,clean_deployment,door_open_step_through,nominal_contacts,0.590136,0.035953,0.401383,0.003801,0.389352,0.001027,0.198971,0.002449,0.398563,0.001492,0.362363,0.001531,0.164159,0.000705,0.130338,0.000708,7,84
greedy_contact_planner,clean_deployment,door_open_step_through,one_hand_occupied,0.557823,0.040870,0.394792,0.005188,0.411039,0.001037,0.210939,0.001982,0.391489,0.001476,0.356189,0.001506,0.167339,0.000712,0.133870,0.000714,7,84
greedy_contact_planner,clean_deployment,door_open_step_through,slippery_foot_contact,0.571429,0.030551,0.401349,0.001434,0.411578,0.002834,0.208438,0.000877,0.400236,0.001443,0.352794,0.001448,0.170732,0.001946,0.132341,0.000709,7,84
greedy_contact_planner,clean_deployment,door_open_step_through,unexpected_push,0.545918,0.033555,0.385279,0.001357,0.424733,0.001018,0.214632,0.001657,0.387030,0.001458,0.350803,0.001490,0.170586,0.000699,0.136576,0.000701,7,84
greedy_contact_planner,clean_deployment,fallen_object_pickup,compound_contact_scarcity,0.435374,0.040369,0.379049,0.003769,0.443512,0.001095,0.226954,0.002420,0.401716,0.001597,0.342634,0.004567,0.173614,0.000752,0.142828,0.000754,7,84
greedy_contact_planner,clean_deployment,fallen_object_pickup,contact_dropout,0.454082,0.057478,0.391798,0.003815,0.432286,0.003921,0.222645,0.001091,0.407840,0.001393,0.351536,0.001414,0.172750,0.002693,0.139991,0.002419,7,84
greedy_contact_planner,clean_deployment,fallen_object_pickup,narrow_support_polygon,0.488095,0.031798,0.389892,0.001421,0.419949,0.001066,0.212038,0.000727,0.405758,0.001442,0.355718,0.001450,0.170524,0.000732,0.138634,0.000734,7,84
greedy_contact_planner,clean_deployment,fallen_object_pickup,nominal_contacts,0.562925,0.031681,0.403736,0.001344,0.392832,0.001008,0.198740,0.001208,0.414759,0.001335,0.358410,0.001334,0.166549,0.000692,0.131637,0.000695,7,84
greedy_contact_planner,clean_deployment,fallen_object_pickup,one_hand_occupied,0.544218,0.041589,0.390419,0.001357,0.412905,0.001018,0.209200,0.002526,0.407895,0.003732,0.350182,0.001543,0.168621,0.000699,0.134068,0.000701,7,84
greedy_contact_planner,clean_deployment,fallen_object_pickup,slippery_foot_contact,0.534014,0.032375,0.395228,0.001408,0.408703,0.001056,0.206089,0.001049,0.412638,0.005146,0.354227,0.001414,0.168758,0.000725,0.136163,0.000727,7,84
greedy_contact_planner,clean_deployment,fallen_object_pickup,unexpected_push,0.522109,0.050259,0.392070,0.001331,0.429827,0.000999,0.216644,0.001258,0.405266,0.001349,0.348857,0.001355,0.174084,0.000686,0.138977,0.000688,7,84
greedy_contact_planner,clean_deployment,push_cart_with_footstep,compound_contact_scarcity,0.510204,0.031972,0.386323,0.003756,0.445538,0.003823,0.227783,0.000879,0.380827,0.001523,0.346262,0.001532,0.175005,0.002625,0.142333,0.000708,7,84
greedy_contact_planner,clean_deployment,push_cart_with_footstep,contact_dropout,0.525510,0.019341,0.390901,0.001370,0.436759,0.001027,0.219629,0.000811,0.381258,0.005188,0.344957,0.001378,0.175822,0.000705,0.140022,0.002374,7,84
greedy_contact_planner,clean_deployment,push_cart_with_footstep,narrow_support_polygon,0.540816,0.037019,0.392428,0.001460,0.421851,0.001095,0.212165,0.001239,0.384739,0.005145,0.354654,0.001456,0.171830,0.000752,0.134623,0.001877,7,84
greedy_contact_planner,clean_deployment,push_cart_with_footstep,nominal_contacts,0.625850,0.033333,0.403656,0.001383,0.392772,0.001037,0.197186,0.001469,0.395782,0.003810,0.354839,0.001345,0.166507,0.000712,0.133148,0.000714,7,84
greedy_contact_planner,clean_deployment,push_cart_with_footstep,one_hand_occupied,0.566327,0.043759,0.393443,0.001395,0.415173,0.001047,0.208042,0.001609,0.387428,0.004766,0.349690,0.001360,0.170178,0.000719,0.137168,0.000721,7,84
greedy_contact_planner,clean_deployment,push_cart_with_footstep,slippery_foot_contact,0.562925,0.038006,0.394661,0.001447,0.408277,0.001085,0.205084,0.000958,0.388572,0.001463,0.350132,0.001470,0.168465,0.000745,0.136281,0.001879,7,84
greedy_contact_planner,clean_deployment,push_cart_with_footstep,unexpected_push,0.522109,0.032773,0.388886,0.001370,0.427439,0.001027,0.214897,0.001206,0.385481,0.001362,0.349055,0.005195,0.172444,0.000705,0.138899,0.000708,7,84
greedy_contact_planner,combined_stress,bimanual_shelf_reach,compound_contact_scarcity,0.309524,0.042904,0.357605,0.001447,0.503908,0.001085,0.245940,0.002805,0.365966,0.001559,0.325689,0.004671,0.188248,0.000745,0.157473,0.000747,7,84
greedy_contact_planner,combined_stress,bimanual_shelf_reach,contact_dropout,0.374150,0.035953,0.369152,0.001319,0.495210,0.000989,0.238949,0.000992,0.368735,0.003837,0.322130,0.001337,0.189121,0.000679,0.154075,0.000682,7,84
greedy_contact_planner,combined_stress,bimanual_shelf_reach,narrow_support_polygon,0.403061,0.050516,0.373247,0.001408,0.482229,0.001056,0.232567,0.001429,0.372443,0.001410,0.334325,0.001413,0.186451,0.000725,0.152278,0.002361,7,84
greedy_contact_planner,combined_stress,bimanual_shelf_reach,nominal_contacts,0.498299,0.036158,0.382520,0.004804,0.448254,0.000999,0.218335,0.002921,0.388354,0.001495,0.341654,0.003763,0.177767,0.000686,0.144030,0.001899,7,84
greedy_contact_planner,combined_stress,bimanual_shelf_reach,one_hand_occupied,0.433673,0.022111,0.379982,0.001344,0.476411,0.003596,0.231239,0.000894,0.378425,0.001350,0.334899,0.001353,0.185390,0.002469,0.151979,0.001931,7,84
greedy_contact_planner,combined_stress,bimanual_shelf_reach,slippery_foot_contact,0.447279,0.041633,0.380063,0.001395,0.472093,0.001047,0.227471,0.001487,0.376186,0.003787,0.334258,0.001372,0.185448,0.000719,0.149422,0.002571,7,84
greedy_contact_planner,combined_stress,bimanual_shelf_reach,unexpected_push,0.358844,0.025166,0.367169,0.001319,0.485914,0.000989,0.234520,0.000967,0.379835,0.001320,0.330814,0.004822,0.185760,0.000679,0.150681,0.000682,7,84
greedy_contact_planner,combined_stress,box_lift_rebalance,compound_contact_scarcity,0.307823,0.028087,0.362867,0.005157,0.505374,0.003558,0.248834,0.001904,0.380097,0.001492,0.319762,0.001516,0.187771,0.001926,0.155051,0.000680,7,84
greedy_contact_planner,combined_stress,box_lift_rebalance,contact_dropout,0.328231,0.035953,0.365339,0.001293,0.493300,0.000970,0.238147,0.001117,0.380836,0.001297,0.327949,0.001299,0.187468,0.000666,0.151635,0.000668,7,84
greedy_contact_planner,combined_stress,box_lift_rebalance,narrow_support_polygon,0.350340,0.053125,0.374186,0.001383,0.483882,0.001037,0.234536,0.000981,0.382297,0.005169,0.328708,0.001439,0.187246,0.000712,0.152271,0.002369,7,84
greedy_contact_planner,combined_stress,box_lift_rebalance,nominal_contacts,0.510204,0.031564,0.388534,0.001306,0.455428,0.002868,0.219362,0.001041,0.387322,0.003827,0.334313,0.003827,0.182353,0.001970,0.147792,0.000643,7,84
greedy_contact_planner,combined_stress,box_lift_rebalance,one_hand_occupied,0.420068,0.031269,0.372953,0.001319,0.475518,0.000989,0.228119,0.001331,0.389713,0.001298,0.335366,0.003831,0.184436,0.000679,0.149091,0.000682,7,84
greedy_contact_planner,combined_stress,box_lift_rebalance,slippery_foot_contact,0.425170,0.062716,0.382610,0.001370,0.469807,0.003898,0.229253,0.001602,0.385371,0.005210,0.330262,0.001391,0.183537,0.002677,0.149012,0.002633,7,84
greedy_contact_planner,combined_stress,box_lift_rebalance,unexpected_push,0.331633,0.041811,0.367930,0.004830,0.484004,0.000970,0.237843,0.002338,0.378009,0.001416,0.324931,0.001455,0.184107,0.000666,0.152815,0.002612,7,84
greedy_contact_planner,combined_stress,door_open_step_through,compound_contact_scarcity,0.282313,0.030429,0.359652,0.001472,0.504874,0.001104,0.245317,0.001268,0.365780,0.003765,0.325684,0.001455,0.189116,0.000758,0.156069,0.002540,7,84
greedy_contact_planner,combined_stress,door_open_step_through,contact_dropout,0.389456,0.028219,0.363847,0.001344,0.490662,0.001008,0.236702,0.002011,0.361278,0.001440,0.326313,0.001471,0.186202,0.000692,0.152338,0.000695,7,84
greedy_contact_planner,combined_stress,door_open_step_through,narrow_support_polygon,0.358844,0.031564,0.368286,0.001434,0.477939,0.001075,0.233081,0.002418,0.367479,0.001545,0.331812,0.005097,0.183710,0.000738,0.153003,0.000741,7,84
greedy_contact_planner,combined_stress,door_open_step_through,nominal_contacts,0.500000,0.046388,0.388700,0.003806,0.450603,0.003906,0.220317,0.000922,0.378448,0.005190,0.334177,0.001403,0.179585,0.002682,0.144714,0.002427,7,84
greedy_contact_planner,combined_stress,door_open_step_through,one_hand_occupied,0.420068,0.039675,0.379349,0.001370,0.477082,0.002851,0.231217,0.001310,0.373242,0.004779,0.327601,0.001367,0.186055,0.001957,0.150374,0.002603,7,84
greedy_contact_planner,combined_stress,door_open_step_through,slippery_foot_contact,0.448980,0.032489,0.375054,0.003783,0.466051,0.001066,0.225601,0.002555,0.369006,0.003698,0.336424,0.001563,0.181503,0.000732,0.150094,0.000734,7,84
greedy_contact_planner,combined_stress,door_open_step_through,unexpected_push,0.370748,0.035434,0.373299,0.004795,0.484797,0.003596,0.238294,0.002127,0.369790,0.004713,0.325458,0.003843,0.185197,0.002469,0.151285,0.002451,7,84
greedy_contact_planner,combined_stress,fallen_object_pickup,compound_contact_scarcity,0.248299,0.037565,0.362578,0.001447,0.508967,0.001085,0.248116,0.000816,0.382351,0.001470,0.319830,0.001479,0.191245,0.000745,0.154838,0.002348,7,84
greedy_contact_planner,combined_stress,fallen_object_pickup,contact_dropout,0.309524,0.028350,0.372285,0.001319,0.495459,0.003609,0.242260,0.000923,0.380936,0.001336,0.325791,0.001343,0.188815,0.002478,0.156160,0.000628,7,84
greedy_contact_planner,combined_stress,fallen_object_pickup,narrow_support_polygon,0.379252,0.046786,0.377668,0.001408,0.481729,0.003876,0.235494,0.001321,0.388238,0.001415,0.327865,0.004777,0.185631,0.002661,0.149277,0.000663,7,84
greedy_contact_planner,combined_stress,fallen_object_pickup,nominal_contacts,0.459184,0.031740,0.381264,0.001331,0.452071,0.000999,0.216784,0.000668,0.394122,0.005202,0.334381,0.003813,0.179911,0.000686,0.145120,0.000688,7,84
greedy_contact_planner,combined_stress,fallen_object_pickup,one_hand_occupied,0.382653,0.053989,0.374336,0.005218,0.471790,0.001008,0.231804,0.002809,0.393419,0.001466,0.332246,0.005114,0.181740,0.000692,0.148453,0.001897,7,84
greedy_contact_planner,combined_stress,fallen_object_pickup,slippery_foot_contact,0.404762,0.044096,0.379727,0.004761,0.468025,0.003570,0.230523,0.000770,0.389505,0.001450,0.336753,0.003755,0.182177,0.002452,0.147416,0.000667,7,84
greedy_contact_planner,combined_stress,fallen_object_pickup,unexpected_push,0.362245,0.043759,0.370303,0.001319,0.489594,0.000989,0.236422,0.000958,0.382959,0.004779,0.323132,0.001356,0.187809,0.000679,0.152821,0.000682,7,84
greedy_contact_planner,combined_stress,push_cart_with_footstep,compound_contact_scarcity,0.323129,0.036868,0.362782,0.005107,0.501696,0.001114,0.246789,0.002459,0.359128,0.001596,0.325664,0.001632,0.187070,0.000765,0.157939,0.000767,7,84
greedy_contact_planner,combined_stress,push_cart_with_footstep,contact_dropout,0.362245,0.033720,0.366605,0.001357,0.492351,0.001018,0.237649,0.000945,0.358853,0.001369,0.332815,0.001375,0.187498,0.000699,0.154099,0.000701,7,84
greedy_contact_planner,combined_stress,push_cart_with_footstep,narrow_support_polygon,0.408163,0.031681,0.377708,0.001447,0.481195,0.003545,0.234482,0.001125,0.357974,0.003794,0.335801,0.001440,0.186082,0.002434,0.150117,0.000694,7,84
greedy_contact_planner,combined_stress,push_cart_with_footstep,nominal_contacts,0.540816,0.050111,0.383261,0.004778,0.447860,0.001027,0.216390,0.002667,0.368072,0.001474,0.341948,0.001509,0.177838,0.000705,0.144594,0.000708,7,84
greedy_contact_planner,combined_stress,push_cart_with_footstep,one_hand_occupied,0.462585,0.046508,0.374863,0.005188,0.471622,0.002847,0.229835,0.002708,0.361403,0.001515,0.336158,0.001557,0.181299,0.000673,0.148399,0.000683,7,84
greedy_contact_planner,combined_stress,push_cart_with_footstep,slippery_foot_contact,0.442177,0.030307,0.381236,0.001434,0.470308,0.002834,0.227938,0.000896,0.369936,0.001455,0.332540,0.001463,0.184563,0.001946,0.146749,0.000709,7,84
greedy_contact_planner,combined_stress,push_cart_with_footstep,unexpected_push,0.391156,0.024646,0.369196,0.004786,0.483055,0.001018,0.235589,0.002730,0.356114,0.001514,0.329911,0.001562,0.184137,0.000699,0.150705,0.000701,7,84
greedy_contact_planner,heldout_disturbance,bimanual_shelf_reach,compound_contact_scarcity,0.362245,0.043162,0.373311,0.001498,0.486137,0.002817,0.240577,0.001577,0.376687,0.001476,0.327607,0.001471,0.186038,0.001935,0.149883,0.000742,7,84
greedy_contact_planner,heldout_disturbance,bimanual_shelf_reach,contact_dropout,0.401361,0.048496,0.376445,0.005198,0.467700,0.002851,0.233932,0.002664,0.375599,0.001442,0.333907,0.001467,0.180222,0.001957,0.145554,0.000676,7,84
greedy_contact_planner,heldout_disturbance,bimanual_shelf_reach,narrow_support_polygon,0.460884,0.045745,0.381113,0.001460,0.460293,0.001095,0.225178,0.001388,0.386859,0.004707,0.339969,0.001457,0.181381,0.000752,0.144132,0.001877,7,84
greedy_contact_planner,heldout_disturbance,bimanual_shelf_reach,nominal_contacts,0.525510,0.042731,0.394789,0.001383,0.433050,0.001037,0.212032,0.001040,0.393398,0.005150,0.342482,0.001409,0.177319,0.000712,0.141623,0.002369,7,84
greedy_contact_planner,heldout_disturbance,bimanual_shelf_reach,one_hand_occupied,0.488095,0.023333,0.382704,0.001395,0.454047,0.001047,0.221331,0.001129,0.390111,0.003782,0.335562,0.001381,0.180026,0.000719,0.146971,0.000721,7,84
greedy_contact_planner,heldout_disturbance,bimanual_shelf_reach,slippery_foot_contact,0.455782,0.041589,0.382746,0.001447,0.446270,0.001085,0.218421,0.000768,0.387789,0.001479,0.339399,0.004708,0.177707,0.000745,0.145482,0.001879,7,84
greedy_contact_planner,heldout_disturbance,bimanual_shelf_reach,unexpected_push,0.426871,0.066667,0.381196,0.001370,0.466884,0.002851,0.230155,0.001371,0.386539,0.003748,0.333274,0.003806,0.182684,0.001957,0.147948,0.002407,7,84
greedy_contact_planner,heldout_disturbance,box_lift_rebalance,compound_contact_scarcity,0.348639,0.032489,0.367656,0.004710,0.480800,0.001104,0.240098,0.002577,0.384651,0.001618,0.326988,0.001664,0.182150,0.000758,0.152080,0.000760,7,84
greedy_contact_planner,heldout_disturbance,box_lift_rebalance,contact_dropout,0.414966,0.034694,0.373149,0.001344,0.470992,0.001008,0.229967,0.001068,0.383810,0.001350,0.333587,0.001353,0.182261,0.000692,0.147924,0.000695,7,84
greedy_contact_planner,heldout_disturbance,box_lift_rebalance,narrow_support_polygon,0.442177,0.048151,0.375708,0.001434,0.456859,0.001075,0.223927,0.001915,0.388252,0.001490,0.341937,0.003772,0.178800,0.000738,0.147627,0.000741,7,84
greedy_contact_planner,heldout_disturbance,box_lift_rebalance,nominal_contacts,0.505102,0.048534,0.394458,0.004786,0.428276,0.003590,0.214415,0.001073,0.401970,0.004755,0.342428,0.003771,0.173819,0.002465,0.139630,0.002446,7,84
greedy_contact_planner,heldout_disturbance,box_lift_rebalance,one_hand_occupied,0.413265,0.045461,0.385339,0.001370,0.456643,0.001027,0.224695,0.001797,0.397025,0.001322,0.338410,0.005252,0.181586,0.000705,0.146579,0.001892,7,84
greedy_contact_planner,heldout_disturbance,box_lift_rebalance,slippery_foot_contact,0.442177,0.050516,0.383522,0.004744,0.444041,0.001066,0.220217,0.001847,0.395211,0.005065,0.340491,0.001551,0.175955,0.000732,0.144084,0.000734,7,84
greedy_contact_planner,heldout_disturbance,box_lift_rebalance,unexpected_push,0.423469,0.038394,0.375612,0.004795,0.461600,0.001008,0.229470,0.002518,0.390012,0.005070,0.332740,0.003772,0.178834,0.000692,0.144465,0.000695,7,84
greedy_contact_planner,heldout_disturbance,door_open_step_through,compound_contact_scarcity,0.362245,0.045785,0.368642,0.001524,0.483979,0.001143,0.238053,0.001235,0.372161,0.001532,0.332444,0.001537,0.184689,0.000785,0.148564,0.000786,7,84
greedy_contact_planner,heldout_disturbance,door_open_step_through,contact_dropout,0.420068,0.022608,0.371285,0.001395,0.468604,0.001047,0.229769,0.002065,0.377525,0.003777,0.331499,0.001495,0.180976,0.000719,0.148612,0.000721,7,84
greedy_contact_planner,heldout_disturbance,door_open_step_through,narrow_support_polygon,0.433673,0.029187,0.385444,0.001485,0.459740,0.003526,0.227911,0.000722,0.379636,0.001511,0.337456,0.001521,0.179991,0.002595,0.146195,0.000713,7,84
