method,task,regime,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_budget_violation_rate,ci95_budget_violation_rate,mean_fall_rate,ci95_fall_rate,mean_balance_margin,ci95_balance_margin,mean_recovery_success,ci95_recovery_success,mean_energy_contact_cost,ci95_energy_contact_cost,mean_reserve_starvation_rate,ci95_reserve_starvation_rate,mean_contact_overuse_rate,ci95_contact_overuse_rate,mean_calibration_error,ci95_calibration_error,mean_conservatism_rate,ci95_conservatism_rate,mean_predicted_breach_risk,ci95_predicted_breach_risk,mean_realized_breach_risk,ci95_realized_breach_risk,n
no_budget_planner,push_cart_with_footstep,one_hand_occupied,combined_stress,0.409698,0.001432,-0.123510,0.001753,0.336581,0.000782,0.254915,0.000528,0.322246,0.000876,0.254628,0.000934,0.146436,0.000491,0.282369,0.000583,0.249878,0.000688,0.138177,0.000420,0.022842,0.000495,0.288513,0.000468,0.332953,0.000421,80
no_budget_planner,push_cart_with_footstep,one_hand_occupied,heldout_layout,0.440302,0.001518,-0.045228,0.001519,0.315125,0.000769,0.229497,0.000517,0.332380,0.000836,0.265238,0.000897,0.142711,0.000515,0.273133,0.000652,0.243132,0.000610,0.133618,0.000443,0.017788,0.000473,0.268847,0.000510,0.311503,0.000394,80
no_budget_planner,push_cart_with_footstep,one_hand_occupied,heldout_object,0.449535,0.001397,-0.022263,0.001726,0.309268,0.000731,0.222363,0.000541,0.335303,0.000937,0.268618,0.000873,0.141058,0.000552,0.270424,0.000596,0.240546,0.000610,0.132244,0.000484,0.016388,0.000449,0.263196,0.000509,0.305416,0.000450,80
no_budget_planner,push_cart_with_footstep,one_hand_occupied,heldout_payload,0.427146,0.001464,-0.085285,0.001713,0.328200,0.000764,0.244254,0.000546,0.326764,0.000920,0.260671,0.000898,0.144242,0.000508,0.277282,0.000619,0.246507,0.000644,0.136031,0.000449,0.020262,0.000435,0.280384,0.000477,0.323802,0.000413,80
no_budget_planner,push_cart_with_footstep,unexpected_push,clean_deployment,0.427107,0.001551,-0.074737,0.001704,0.312118,0.000809,0.244311,0.000525,0.331221,0.000891,0.263029,0.000865,0.143338,0.000512,0.286379,0.000659,0.245308,0.000654,0.134056,0.000469,0.018349,0.000527,0.277230,0.000460,0.319939,0.000400,80
no_budget_planner,push_cart_with_footstep,unexpected_push,combined_stress,0.353084,0.001407,-0.227964,0.001728,0.346987,0.000740,0.285625,0.000501,0.311284,0.000867,0.244424,0.000905,0.149537,0.000499,0.302011,0.000628,0.256949,0.000630,0.141907,0.000487,0.027663,0.000430,0.309555,0.000427,0.355081,0.000379,80
no_budget_planner,push_cart_with_footstep,unexpected_push,heldout_layout,0.394282,0.001350,-0.137645,0.001572,0.324630,0.000816,0.259648,0.000498,0.323420,0.000914,0.255032,0.000932,0.145753,0.000500,0.293025,0.000646,0.250579,0.000635,0.137445,0.000434,0.022049,0.000416,0.289099,0.000503,0.333204,0.000417,80
no_budget_planner,push_cart_with_footstep,unexpected_push,heldout_object,0.409064,0.001279,-0.109094,0.001659,0.318773,0.000734,0.252627,0.000577,0.326509,0.000856,0.258304,0.000882,0.144478,0.000487,0.289566,0.000647,0.248743,0.000603,0.135625,0.000407,0.020724,0.000461,0.283333,0.000562,0.327027,0.000456,80
no_budget_planner,push_cart_with_footstep,unexpected_push,heldout_payload,0.377725,0.001439,-0.182642,0.001718,0.338615,0.000815,0.274681,0.000505,0.317753,0.000851,0.248917,0.000858,0.147848,0.000556,0.297792,0.000616,0.253704,0.000603,0.139771,0.000429,0.024809,0.000407,0.301417,0.000498,0.346022,0.000422,80
no_budget_planner,stair_payload_turn,compound_contact_scarcity,clean_deployment,0.334581,0.001411,-0.260660,0.001534,0.354839,0.000743,0.280802,0.000524,0.315854,0.000898,0.245398,0.000853,0.150056,0.000527,0.333862,0.000602,0.268156,0.000621,0.142382,0.000447,0.027849,0.000465,0.318680,0.000387,0.364144,0.000369,80
no_budget_planner,stair_payload_turn,compound_contact_scarcity,combined_stress,0.244251,0.001514,-0.432943,0.001812,0.390737,0.000670,0.323718,0.000497,0.296633,0.000927,0.227449,0.000846,0.157748,0.000428,0.349852,0.000671,0.280853,0.000590,0.151328,0.000463,0.037955,0.000439,0.352381,0.000405,0.400668,0.000384,80
no_budget_planner,stair_payload_turn,compound_contact_scarcity,heldout_layout,0.294452,0.001484,-0.331181,0.001909,0.367282,0.000728,0.296910,0.000524,0.308916,0.000935,0.238135,0.000955,0.153130,0.000507,0.340040,0.000607,0.273281,0.000609,0.146100,0.000467,0.032162,0.000427,0.330697,0.000427,0.377634,0.000404,80
no_budget_planner,stair_payload_turn,compound_contact_scarcity,heldout_object,0.314362,0.001379,-0.299339,0.001606,0.362960,0.000780,0.290099,0.000560,0.311484,0.000922,0.240854,0.000842,0.151916,0.000516,0.337377,0.000659,0.271262,0.000654,0.144846,0.000442,0.030230,0.000445,0.325988,0.000445,0.372301,0.000386,80
no_budget_planner,stair_payload_turn,compound_contact_scarcity,heldout_payload,0.274895,0.001401,-0.379475,0.001553,0.381499,0.000645,0.311868,0.000463,0.302751,0.000887,0.232603,0.000827,0.155279,0.000518,0.345428,0.000610,0.276424,0.000609,0.148264,0.000450,0.034908,0.000447,0.343065,0.000406,0.390616,0.000331,80
no_budget_planner,stair_payload_turn,contact_dropout,clean_deployment,0.385749,0.001485,-0.145024,0.001971,0.338221,0.000660,0.244407,0.000535,0.329376,0.000947,0.259724,0.000897,0.145453,0.000521,0.305121,0.000699,0.250998,0.000626,0.137284,0.000398,0.021631,0.000433,0.290484,0.000547,0.334112,0.000432,80
no_budget_planner,stair_payload_turn,contact_dropout,combined_stress,0.322474,0.001448,-0.289547,0.001726,0.375024,0.000778,0.285837,0.000536,0.309894,0.000804,0.240855,0.000903,0.152381,0.000499,0.321982,0.000623,0.262106,0.000656,0.145592,0.000413,0.031208,0.000432,0.323680,0.000529,0.370231,0.000428,80
no_budget_planner,stair_payload_turn,contact_dropout,heldout_layout,0.358317,0.001384,-0.203036,0.001648,0.351114,0.000755,0.259934,0.000487,0.320850,0.000885,0.251858,0.000854,0.148408,0.000502,0.311674,0.000604,0.255633,0.000648,0.140248,0.000462,0.025876,0.000435,0.302579,0.000468,0.347430,0.000376,80
no_budget_planner,stair_payload_turn,contact_dropout,heldout_object,0.370781,0.001362,-0.177419,0.001607,0.346192,0.000790,0.252913,0.000504,0.324366,0.000897,0.256006,0.000879,0.146899,0.000531,0.308886,0.000688,0.253765,0.000653,0.138852,0.000421,0.024400,0.000457,0.297198,0.000501,0.341775,0.000424,80
no_budget_planner,stair_payload_turn,contact_dropout,heldout_payload,0.343457,0.001306,-0.247066,0.001448,0.365336,0.000777,0.275401,0.000468,0.315340,0.000815,0.246852,0.000920,0.150691,0.000479,0.316933,0.000629,0.259652,0.000661,0.143038,0.000434,0.028412,0.000459,0.314926,0.000443,0.360792,0.000381,80
no_budget_planner,stair_payload_turn,delayed_recovery_opportunity,clean_deployment,0.373781,0.001509,-0.169342,0.001786,0.331575,0.000715,0.255642,0.000511,0.327247,0.000900,0.256838,0.000861,0.146625,0.000474,0.321074,0.000649,0.252604,0.000637,0.137847,0.000485,0.023521,0.000424,0.296075,0.000462,0.340353,0.000389,80
no_budget_planner,stair_payload_turn,delayed_recovery_opportunity,combined_stress,0.302358,0.001316,-0.321299,0.001454,0.366877,0.000762,0.297513,0.000525,0.307787,0.000893,0.237473,0.000953,0.153183,0.000479,0.337685,0.000702,0.264450,0.000654,0.145952,0.000452,0.032522,0.000400,0.329151,0.000507,0.376152,0.000397,80
no_budget_planner,stair_payload_turn,delayed_recovery_opportunity,heldout_layout,0.343219,0.001335,-0.231130,0.001631,0.344763,0.000717,0.271150,0.000517,0.318045,0.000932,0.248142,0.001028,0.148909,0.000504,0.327756,0.000671,0.257966,0.000604,0.141459,0.000484,0.027148,0.000474,0.308468,0.000475,0.353969,0.000398,80
no_budget_planner,stair_payload_turn,delayed_recovery_opportunity,heldout_object,0.356255,0.001283,-0.203506,0.001527,0.338190,0.000813,0.264004,0.000523,0.322322,0.000840,0.251368,0.000888,0.147776,0.000514,0.324719,0.000654,0.255472,0.000616,0.139902,0.000461,0.025131,0.000455,0.302821,0.000473,0.347547,0.000381,80
no_budget_planner,stair_payload_turn,delayed_recovery_opportunity,heldout_payload,0.326958,0.001402,-0.275721,0.001718,0.358530,0.000694,0.286676,0.000479,0.312527,0.000949,0.242584,0.000896,0.150843,0.000495,0.332269,0.000628,0.260746,0.000596,0.143941,0.000449,0.029457,0.000464,0.320829,0.000471,0.366844,0.000384,80
no_budget_planner,stair_payload_turn,low_friction_foot_contact,clean_deployment,0.427968,0.001434,-0.022250,0.001666,0.301217,0.000696,0.210190,0.000555,0.346634,0.000923,0.278896,0.000851,0.138850,0.000516,0.268921,0.000598,0.245980,0.000657,0.128900,0.000357,0.013664,0.000477,0.256511,0.000454,0.297420,0.000390,80
no_budget_planner,stair_payload_turn,low_friction_foot_contact,combined_stress,0.364000,0.001347,-0.166906,0.001683,0.336674,0.000778,0.252117,0.000533,0.327882,0.000834,0.260250,0.000816,0.146127,0.000476,0.285152,0.000554,0.258314,0.000630,0.137507,0.000453,0.023522,0.000431,0.289008,0.000505,0.333341,0.000401,80
no_budget_planner,stair_payload_turn,low_friction_foot_contact,heldout_layout,0.400289,0.001451,-0.081245,0.001597,0.313815,0.000708,0.226316,0.000486,0.337941,0.000872,0.270962,0.000944,0.142130,0.000508,0.275720,0.000625,0.251254,0.000711,0.132329,0.000439,0.017829,0.000458,0.268603,0.000438,0.311085,0.000359,80
no_budget_planner,stair_payload_turn,low_friction_foot_contact,heldout_object,0.413510,0.001311,-0.054217,0.001450,0.307692,0.000779,0.219327,0.000483,0.342505,0.000866,0.274018,0.000779,0.140631,0.000522,0.273308,0.000661,0.249610,0.000605,0.131049,0.000401,0.015895,0.000428,0.263403,0.000383,0.305160,0.000328,80
no_budget_planner,stair_payload_turn,low_friction_foot_contact,heldout_payload,0.385040,0.001448,-0.125137,0.001660,0.328177,0.000833,0.241860,0.000443,0.332962,0.000962,0.265092,0.000889,0.143773,0.000509,0.280237,0.000667,0.254261,0.000640,0.134624,0.000482,0.020287,0.000451,0.280976,0.000443,0.324172,0.000400,80
no_budget_planner,stair_payload_turn,narrow_support_polygon,clean_deployment,0.415064,0.001431,-0.062125,0.001587,0.310475,0.000681,0.224324,0.000491,0.339642,0.000843,0.271522,0.000883,0.141072,0.000517,0.281945,0.000604,0.242929,0.000633,0.132051,0.000455,0.016795,0.000435,0.267393,0.000494,0.309444,0.000389,80
no_budget_planner,stair_payload_turn,narrow_support_polygon,combined_stress,0.352613,0.001437,-0.206128,0.001695,0.346378,0.000828,0.266991,0.000468,0.320445,0.000859,0.253147,0.000823,0.148514,0.000540,0.298431,0.000586,0.255026,0.000644,0.140164,0.000475,0.025672,0.000432,0.300773,0.000492,0.345785,0.000384,80
no_budget_planner,stair_payload_turn,narrow_support_polygon,heldout_layout,0.387367,0.001379,-0.120445,0.001706,0.323513,0.000803,0.240559,0.000469,0.332675,0.000869,0.265274,0.000960,0.144231,0.000457,0.288377,0.000636,0.247679,0.000689,0.135468,0.000444,0.020522,0.000446,0.279935,0.000526,0.323159,0.000424,80
no_budget_planner,stair_payload_turn,narrow_support_polygon,heldout_object,0.399983,0.001375,-0.094229,0.001506,0.317991,0.000680,0.232992,0.000562,0.336046,0.000856,0.267641,0.000776,0.143022,0.000543,0.285465,0.000583,0.245785,0.000618,0.133929,0.000433,0.019042,0.000466,0.274320,0.000479,0.317020,0.000397,80
no_budget_planner,stair_payload_turn,narrow_support_polygon,heldout_payload,0.373922,0.001349,-0.162581,0.001691,0.337280,0.000760,0.255504,0.000513,0.326490,0.000908,0.258652,0.000799,0.146369,0.000548,0.293766,0.000662,0.251196,0.000649,0.137449,0.000432,0.023306,0.000406,0.291826,0.000448,0.336002,0.000418,80
no_budget_planner,stair_payload_turn,nominal_contacts,clean_deployment,0.458847,0.001416,0.040805,0.001665,0.289854,0.000759,0.196545,0.000483,0.353884,0.000809,0.286235,0.000787,0.135750,0.000535,0.256716,0.000627,0.228791,0.000707,0.125416,0.000443,0.010231,0.000395,0.242482,0.000458,0.282590,0.000363,80
no_budget_planner,stair_payload_turn,nominal_contacts,combined_stress,0.405478,0.001371,-0.094201,0.001759,0.326207,0.000785,0.238737,0.000532,0.333646,0.000945,0.268670,0.000903,0.143033,0.000501,0.273452,0.000630,0.240625,0.000608,0.133758,0.000455,0.019616,0.000391,0.275796,0.000536,0.318940,0.000467,80
no_budget_planner,stair_payload_turn,nominal_contacts,heldout_layout,0.435793,0.001455,-0.013567,0.001741,0.303197,0.000804,0.212314,0.000512,0.345007,0.000833,0.278116,0.000795,0.138424,0.000515,0.263144,0.000581,0.233928,0.000659,0.129239,0.000465,0.013400,0.000471,0.255085,0.000479,0.296315,0.000412,80
no_budget_planner,stair_payload_turn,nominal_contacts,heldout_object,0.444730,0.001415,0.009321,0.001798,0.296624,0.000707,0.205275,0.000517,0.348538,0.000905,0.282471,0.000842,0.137427,0.000507,0.261732,0.000681,0.231033,0.000589,0.127658,0.000460,0.012408,0.000460,0.249663,0.000476,0.290245,0.000382,80
no_budget_planner,stair_payload_turn,nominal_contacts,heldout_payload,0.423570,0.001349,-0.054441,0.001632,0.317569,0.000831,0.227924,0.000490,0.340530,0.000943,0.273551,0.000886,0.140864,0.000546,0.268528,0.000583,0.236196,0.000634,0.131398,0.000393,0.016020,0.000459,0.267559,0.000507,0.309517,0.000398,80
no_budget_planner,stair_payload_turn,one_hand_occupied,clean_deployment,0.428032,0.001383,-0.034376,0.001760,0.307801,0.000769,0.215820,0.000537,0.342734,0.000886,0.275775,0.000905,0.140075,0.000537,0.274843,0.000639,0.237422,0.000643,0.130956,0.000451,0.015543,0.000447,0.260686,0.000488,0.302587,0.000392,80
no_budget_planner,stair_payload_turn,one_hand_occupied,combined_stress,0.373907,0.001347,-0.169660,0.001757,0.343249,0.000834,0.258358,0.000457,0.323403,0.000896,0.256772,0.000831,0.147267,0.000531,0.291333,0.000643,0.249507,0.000666,0.138895,0.000454,0.023984,0.000424,0.294157,0.000468,0.338694,0.000403,80
no_budget_planner,stair_payload_turn,one_hand_occupied,heldout_layout,0.404087,0.001326,-0.088338,0.001800,0.320389,0.000850,0.231266,0.000553,0.335133,0.000868,0.268038,0.000887,0.142940,0.000481,0.281900,0.000630,0.241683,0.000623,0.133724,0.000475,0.018888,0.000493,0.273019,0.000575,0.315806,0.000473,80
no_budget_planner,stair_payload_turn,one_hand_occupied,heldout_object,0.415197,0.001284,-0.063030,0.001488,0.313816,0.000771,0.224422,0.000522,0.338647,0.000894,0.271562,0.000901,0.141541,0.000530,0.278237,0.000589,0.240039,0.000611,0.132466,0.000485,0.017884,0.000397,0.267105,0.000469,0.309517,0.000380,80
no_budget_planner,stair_payload_turn,one_hand_occupied,heldout_payload,0.392132,0.001317,-0.128460,0.001538,0.334161,0.000753,0.246488,0.000513,0.329657,0.000872,0.262749,0.000812,0.145017,0.000494,0.285909,0.000599,0.245552,0.000615,0.136347,0.000386,0.021786,0.000431,0.284793,0.000446,0.328594,0.000379,80
no_budget_planner,stair_payload_turn,unexpected_push,clean_deployment,0.390034,0.001264,-0.120929,0.001531,0.317511,0.000758,0.247490,0.000483,0.332747,0.000909,0.263990,0.000942,0.143463,0.000477,0.295130,0.000658,0.244945,0.000627,0.134480,0.000487,0.019743,0.000444,0.281998,0.000483,0.325049,0.000390,80
no_budget_planner,stair_payload_turn,unexpected_push,combined_stress,0.313508,0.001318,-0.278425,0.001550,0.353558,0.000746,0.289654,0.000480,0.313922,0.000875,0.246575,0.000950,0.150666,0.000497,0.311370,0.000595,0.257279,0.000622,0.143008,0.000436,0.029117,0.000442,0.315324,0.000469,0.361261,0.000366,80
no_budget_planner,stair_payload_turn,unexpected_push,heldout_layout,0.358907,0.001428,-0.183442,0.001740,0.331304,0.000802,0.263326,0.000542,0.325041,0.000936,0.256800,0.000895,0.146173,0.000511,0.301934,0.000683,0.250331,0.000640,0.137928,0.000424,0.023800,0.000466,0.294879,0.000495,0.339015,0.000410,80
no_budget_planner,stair_payload_turn,unexpected_push,heldout_object,0.371714,0.001428,-0.155206,0.001715,0.324881,0.000739,0.255074,0.000455,0.328886,0.000957,0.260221,0.000924,0.144840,0.000505,0.298521,0.000640,0.247837,0.000687,0.136763,0.000442,0.021789,0.000428,0.288340,0.000477,0.332152,0.000390,80
no_budget_planner,stair_payload_turn,unexpected_push,heldout_payload,0.340025,0.001398,-0.230046,0.001671,0.344771,0.000804,0.278286,0.000509,0.320684,0.000796,0.250957,0.000939,0.148147,0.000438,0.306572,0.000670,0.254101,0.000649,0.140385,0.000402,0.026528,0.000420,0.306493,0.000420,0.351694,0.000405,80
oracle_contact_scheduler,bimanual_shelf_reach,compound_contact_scarcity,clean_deployment,0.908698,0.001432,1.207138,0.001611,0.002189,0.000523,0.007405,0.000503,0.783831,0.000909,0.770732,0.000867,0.149896,0.000503,0.012376,0.000685,0.003432,0.000613,0.012560,0.000503,0.059465,0.000431,0.045227,0.000384,0.008748,0.000337,80
oracle_contact_scheduler,bimanual_shelf_reach,compound_contact_scarcity,combined_stress,0.890047,0.001439,1.149198,0.001794,0.014773,0.000759,0.021757,0.000511,0.768203,0.000915,0.755592,0.000914,0.156794,0.000518,0.027530,0.000611,0.013798,0.000610,0.020228,0.000464,0.067235,0.000450,0.064228,0.000509,0.024705,0.000390,80
oracle_contact_scheduler,bimanual_shelf_reach,compound_contact_scarcity,heldout_layout,0.898903,0.001490,1.184121,0.001673,0.004915,0.000787,0.011680,0.000517,0.776544,0.000787,0.765201,0.000917,0.152597,0.000495,0.018985,0.000603,0.007489,0.000654,0.015719,0.000379,0.062668,0.000414,0.051323,0.000471,0.013853,0.000416,80
oracle_contact_scheduler,bimanual_shelf_reach,compound_contact_scarcity,heldout_object,0.904997,0.001406,1.196864,0.001734,0.002924,0.000610,0.009493,0.000493,0.778883,0.000839,0.767508,0.000903,0.151424,0.000491,0.015855,0.000652,0.004861,0.000636,0.014089,0.000425,0.061693,0.000428,0.048028,0.000404,0.011025,0.000343,80
oracle_contact_scheduler,bimanual_shelf_reach,compound_contact_scarcity,heldout_payload,0.898459,0.001384,1.166999,0.001573,0.013043,0.000805,0.019151,0.000535,0.772407,0.000920,0.761320,0.000935,0.154629,0.000524,0.022764,0.000644,0.010334,0.000618,0.017528,0.000468,0.064664,0.000438,0.059723,0.000513,0.021180,0.000401,80
oracle_contact_scheduler,bimanual_shelf_reach,contact_dropout,clean_deployment,0.914843,0.001242,1.232079,0.001272,0.000716,0.000290,0.000000,0.000000,0.791215,0.000847,0.781697,0.000849,0.145631,0.000486,0.000000,0.000000,0.000000,0.000000,0.008300,0.000461,0.055465,0.000433,0.035790,0.000271,0.001405,0.000119,80
oracle_contact_scheduler,bimanual_shelf_reach,contact_dropout,combined_stress,0.901474,0.001451,1.197844,0.001683,0.012166,0.000824,0.002804,0.000474,0.778038,0.000840,0.768066,0.000872,0.152223,0.000520,0.001414,0.000374,0.000204,0.000105,0.015260,0.000450,0.062922,0.000439,0.045163,0.000436,0.007786,0.000349,80
oracle_contact_scheduler,bimanual_shelf_reach,contact_dropout,heldout_layout,0.908150,0.001371,1.219619,0.001400,0.002933,0.000599,0.000000,0.000000,0.785580,0.000900,0.776106,0.000880,0.148644,0.000509,0.000000,0.000000,0.000000,0.000000,0.010955,0.000455,0.058785,0.000435,0.038369,0.000309,0.002531,0.000215,80
oracle_contact_scheduler,bimanual_shelf_reach,contact_dropout,heldout_object,0.912067,0.001438,1.225857,0.001565,0.002374,0.000513,0.000000,0.000000,0.789573,0.000895,0.777328,0.000863,0.147728,0.000470,0.000000,0.000000,0.000000,0.000000,0.009385,0.000423,0.057297,0.000457,0.037266,0.000319,0.002121,0.000183,80
oracle_contact_scheduler,bimanual_shelf_reach,contact_dropout,heldout_payload,0.908646,0.001385,1.211908,0.001617,0.009525,0.000746,0.001242,0.000322,0.782353,0.000952,0.772669,0.000987,0.150288,0.000535,0.000001,0.000001,0.000000,0.000000,0.013111,0.000428,0.060559,0.000460,0.041944,0.000348,0.005596,0.000307,80
oracle_contact_scheduler,bimanual_shelf_reach,delayed_recovery_opportunity,clean_deployment,0.919613,0.001325,1.235649,0.001377,0.000000,0.000000,0.000038,0.000029,0.790893,0.000866,0.779572,0.000775,0.146772,0.000520,0.001923,0.000433,0.000000,0.000000,0.008690,0.000404,0.056107,0.000423,0.036291,0.000291,0.001656,0.000110,80
oracle_contact_scheduler,bimanual_shelf_reach,delayed_recovery_opportunity,combined_stress,0.904096,0.001475,1.193373,0.001500,0.003264,0.000639,0.010669,0.000509,0.775851,0.000860,0.764622,0.000947,0.152780,0.000529,0.015704,0.000594,0.000642,0.000228,0.016084,0.000467,0.063358,0.000411,0.049453,0.000434,0.011374,0.000338,80
oracle_contact_scheduler,bimanual_shelf_reach,delayed_recovery_opportunity,heldout_layout,0.912508,0.001404,1.221582,0.001491,0.000000,0.000000,0.001489,0.000364,0.784844,0.000826,0.774091,0.000896,0.148635,0.000494,0.006660,0.000647,0.000000,0.000000,0.011886,0.000435,0.058868,0.000427,0.039918,0.000309,0.003754,0.000216,80
